,LogSalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,Artery,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,AsbShng,AsphShn,BrkCmn,BrkComm,BrkFace,CBlock,CemntBd,CmentBd,HdBoard,ImStucc,MetalSd,Other,Plywood,PreCast,Stone,Stucco,VinylSd,WdSdng,WdShing,WdShng,YearsSince1950Built,YearsSince1950Remod,YearsSince1950GarageBuilt
292,12.037653993905211,50,RL,50.0,9638.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6,7,Gable,CompShg,NaN,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699.0,748.0,0.0,2447.0,0,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,Unf,1,336.0,TA,TA,Y,272.0,0.0,42.0,0.0,116.0,0.0,NoPool,NoFence,NaN,0.0,3,WD ,Normal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40,19.0
293,12.458774999085929,50,RL,78.0,10452.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1.5Fin,7,6,Gable,CompShg,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225.0,908.0,0.0,2133.0,1,0,1,1,4,1,TA,8,Typ,2,TA,Attchd,Unf,1,312.0,TA,TA,Y,0.0,0.0,86.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,7,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0.0
294,12.2783933071098,90,RL,78.0,15600.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Duplex,2Story,5,6,Gable,CompShg,BrkFace,430.0,TA,Gd,CBlock,TA,TA,No,ALQ,375.0,Unf,0.0,657.0,1032.0,GasA,Ex,Y,SBrkr,1102.0,1075.0,0.0,2177.0,0,0,2,1,5,2,TA,11,Typ,0,NoFirePlace,Detchd,Unf,2,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,3,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0.0
295,12.493129522588037,70,RL,66.0,9042.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,7,9,Gable,CompShg,NaN,0.0,Ex,Gd,Stone,TA,Gd,No,GLQ,275.0,Unf,0.0,877.0,1152.0,GasA,Ex,Y,SBrkr,1188.0,1152.0,0.0,2340.0,0,0,2,0,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,1,252.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0.0,NoPool,GdPrv,Shed,2500.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0
296,12.721885810807203,20,RL,100.0,17500.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,7,8,Gable,CompShg,NaN,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406.0,Unf,0.0,496.0,1902.0,GasA,TA,Y,SBrkr,1902.0,0.0,0.0,1902.0,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,Fin,2,567.0,TA,TA,Y,0.0,207.0,162.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,52,9.0
297,12.221626061623574,80,RL,85.0,19645.0,Pave,NoAccess,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,1Fam,SLvl,7,6,Gable,CompShg,BrkFace,44.0,TA,TA,PConc,Gd,TA,No,GLQ,343.0,Unf,0.0,80.0,423.0,GasA,Ex,Y,SBrkr,896.0,756.0,0.0,1652.0,1,0,2,1,3,1,Gd,6,Typ,0,NoFirePlace,BuiltIn,RFn,2,473.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,57,44.0
298,12.128111104060462,120,RM,35.0,3907.0,Pave,NoAccess,IR1,HLS,AllPub,Inside,Mod,Blueste,TwnhsE,1Story,8,6,Gable,CompShg,NaN,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,0.0,235.0,982.0,GasA,Gd,Y,SBrkr,1034.0,0.0,0.0,1034.0,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,Fin,2,598.0,TA,TA,Y,141.0,36.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,39,39.0
299,11.998433280751929,120,RM,35.0,3907.0,Pave,NoAccess,IR1,HLS,AllPub,Inside,Mod,Blueste,TwnhsE,1Story,8,5,Gable,CompShg,NaN,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,76.0,Unf,0.0,1115.0,1191.0,GasA,Gd,Y,SBrkr,1191.0,0.0,0.0,1191.0,0,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Unf,2,531.0,TA,TA,Y,112.0,81.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,3,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,39,39.0
300,12.57418196709457,20,RL,100.0,15602.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,7,8,Gable,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247.0,Unf,0.0,254.0,1501.0,GasA,TA,Y,SBrkr,1801.0,0.0,0.0,1801.0,1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,Fin,2,484.0,TA,TA,Y,0.0,54.0,0.0,0.0,161.0,0.0,NoPool,GdWo,NaN,0.0,3,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,47,9.0
301,11.740061037553975,50,RM,40.0,5436.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,8,Gable,CompShg,NaN,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735.0,Unf,0.0,61.0,796.0,GasA,Gd,Y,SBrkr,796.0,358.0,0.0,1154.0,1,0,1,0,3,1,Gd,7,Typ,0,NoFirePlace,Detchd,Unf,1,240.0,TA,TA,N,0.0,96.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,0.0
302,11.314474526246391,30,RM,58.0,8154.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,2,5,Gable,CompShg,NaN,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,480.0,Unf,0.0,0.0,480.0,GasA,TA,Y,SBrkr,540.0,0.0,0.0,540.0,0,0,1,0,1,1,TA,4,Typ,0,NoFirePlace,Detchd,Unf,1,200.0,Fa,Fa,N,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,ConLw,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
303,11.608235644774552,50,RM,50.0,9140.0,Pave,NoAccess,Reg,HLS,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,5,Gable,CompShg,NaN,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308.0,Unf,0.0,321.0,629.0,GasA,Fa,Y,SBrkr,727.0,380.0,0.0,1107.0,0,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,Unf,1,625.0,TA,TA,Y,0.0,56.0,0.0,0.0,200.0,0.0,NoPool,MnPrv,NaN,0.0,4,COD,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0
304,11.133128103610641,50,C,60.0,7500.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4,4,Gable,CompShg,NaN,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,Y,FuseA,698.0,430.0,0.0,1128.0,0,0,1,0,2,1,TA,6,Typ,0,NoFirePlace,Detchd,RFn,2,528.0,TA,TA,Y,30.0,0.0,164.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,COD,Abnorml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.0
305,11.540307141711446,50,C,66.0,8712.0,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,1Fam,1.5Fin,4,7,Gable,CompShg,NaN,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0.0,Unf,0.0,859.0,859.0,GasA,Gd,Y,SBrkr,859.0,319.0,0.0,1178.0,0,0,1,0,2,1,TA,7,Typ,0,NoFirePlace,Detchd,RFn,1,384.0,TA,TA,N,68.0,0.0,98.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,1,WD ,Abnorml,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.0
306,10.932981961904135,20,C,66.0,8712.0,Grvl,NoAccess,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,1Fam,1Story,5,5,Hip,CompShg,NaN,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,N,FuseA,1044.0,0.0,0.0,1044.0,0,0,1,0,2,1,Fa,4,Typ,0,NoFirePlace,Basment,Unf,2,504.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,Shed,54.0,6,WD ,Alloca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2.0
307,10.822534482604,30,C,66.0,8712.0,Grvl,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1Fam,1Story,4,7,Hip,CompShg,NaN,0.0,Fa,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Gd,Y,SBrkr,952.0,0.0,0.0,952.0,0,0,1,0,3,1,TA,5,Typ,0,NoFirePlace,Detchd,RFn,1,330.0,TA,TA,N,0.0,0.0,265.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,WD ,Alloca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
308,12.4130868149145,120,RM,44.0,3811.0,Pave,NoAccess,IR1,HLS,AllPub,Corner,Mod,Crawfor,TwnhsE,1Story,8,5,Hip,CompShg,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646.0,0.0,0.0,1646.0,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,525.0,TA,TA,Y,128.0,53.0,0.0,0.0,155.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,55,54.0
309,12.448626590364206,60,RL,85.0,11050.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,2Story,8,5,Gable,CompShg,NaN,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,615.0,Unf,0.0,434.0,1049.0,GasA,Ex,Y,SBrkr,1036.0,880.0,0.0,1916.0,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Unf,3,741.0,TA,TA,Y,0.0,70.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,49,48.0
310,12.154779351142624,80,RL,74.0,9620.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,SLvl,6,7,Gable,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,No,ALQ,679.0,Unf,0.0,564.0,1243.0,GasA,TA,Y,SBrkr,1285.0,0.0,0.0,1285.0,0,1,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,Unf,2,473.0,TA,TA,Y,375.0,26.0,0.0,0.0,0.0,0.0,NoPool,GdPrv,Shed,80.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,27,27.0
311,12.211060187041213,20,RL,129.0,9196.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,7,5,Gable,CompShg,NaN,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1560.0,1560.0,GasA,Ex,Y,SBrkr,1560.0,0.0,0.0,1560.0,0,0,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,Fin,2,573.0,TA,TA,Y,100.0,150.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53,53,53.0
312,12.042965307660024,80,RL,0.0,12328.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,SLvl,6,5,Gable,CompShg,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,GasA,TA,Y,SBrkr,1034.0,0.0,0.0,1034.0,1,0,1,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,Unf,3,888.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,26,26.0
313,12.043553716032399,90,RL,0.0,12760.0,Pave,NoAccess,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Duplex,1Story,6,5,Gable,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1958.0,1958.0,GasA,TA,Y,SBrkr,2048.0,0.0,0.0,2048.0,0,0,3,0,5,2,TA,9,Typ,0,NoFirePlace,2Types,Unf,2,776.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,3,ConLD,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,26,26.0
314,11.982929094215963,20,RL,0.0,57200.0,Pave,NoAccess,IR1,Bnk,AllPub,Inside,Sev,Timber,1Fam,1Story,5,5,Gable,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,353.0,Rec,334.0,60.0,747.0,GasA,TA,Y,SBrkr,1687.0,0.0,0.0,1687.0,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,Unf,2,572.0,TA,TA,N,0.0,0.0,50.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0
315,12.301382825334498,20,RL,88.0,11896.0,Pave,NoAccess,IR1,Lvl,AllPub,Corner,Gtl,Timber,1Fam,1Story,7,5,Gable,CompShg,Stone,60.0,Gd,TA,PConc,Gd,TA,No,GLQ,78.0,Unf,0.0,1258.0,1336.0,GasA,Ex,Y,SBrkr,1346.0,0.0,0.0,1346.0,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,Fin,3,660.0,TA,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,58,58.0
316,12.09949472246591,20,RL,73.0,9803.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Timber,1Fam,1Story,7,5,Gable,CompShg,NaN,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1214.0,1214.0,GasA,Ex,Y,SBrkr,1214.0,0.0,0.0,1214.0,0,0,2,0,2,1,Gd,6,Typ,0,NoFirePlace,Attchd,RFn,2,520.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,1,New,Partial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,60,60.0
317,12.066810578196666,60,RL,73.0,9802.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Timber,1Fam,2Story,5,5,Gable,CompShg,NaN,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,744.0,700.0,0.0,1444.0,0,0,2,1,3,1,TA,7,Typ,0,NoFirePlace,BuiltIn,Fin,2,400.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,57,57.0
318,12.504323669331189,60,RL,92.0,12003.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,Timber,1Fam,2Story,8,5,Gable,CompShg,BrkFace,84.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,774.0,774.0,GasA,Ex,Y,SBrkr,774.0,1194.0,0.0,1968.0,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,Fin,3,680.0,TA,TA,Y,0.0,75.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,New,Partial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,60,59.0
319,12.277928082630602,60,RL,80.0,11316.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,Timber,1Fam,2Story,7,5,Gable,CompShg,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,193.0,817.0,GasA,Ex,Y,SBrkr,824.0,1070.0,0.0,1894.0,1,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,Fin,2,510.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,2,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,53,52.0
320,12.220468525813907,60,RL,85.0,14191.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Timber,1Fam,2Story,8,5,Gable,CompShg,NaN,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,967.0,967.0,GasA,Ex,Y,SBrkr,993.0,915.0,0.0,1908.0,0,0,2,1,4,1,Gd,9,Typ,0,NoFirePlace,Attchd,Fin,2,431.0,TA,TA,Y,135.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,52,52.0
321,12.84397135185964,20,RL,89.0,13214.0,Pave,NoAccess,IR1,HLS,AllPub,Inside,Gtl,Timber,1Fam,1Story,9,5,Hip,CompShg,NaN,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2002.0,2002.0,GasA,Ex,Y,SBrkr,2018.0,0.0,0.0,2018.0,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,746.0,TA,TA,Y,144.0,76.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,58,59,59.0
322,12.037653993905211,20,RL,85.0,15300.0,Pave,NoAccess,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,Hip,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,No,Rec,42.0,Unf,0.0,1026.0,1068.0,GasA,TA,Y,SBrkr,1264.0,0.0,0.0,1264.0,1,0,1,0,2,1,TA,7,Typ,1,TA,Attchd,Unf,2,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,27,15.0
323,12.063932878369052,20,RL,93.0,10114.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,Gable,CompShg,NaN,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1430.0,1430.0,GasA,Ex,Y,SBrkr,1430.0,0.0,0.0,1430.0,0,0,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,RFn,2,624.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,3,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,55,54.0
325,12.022750588402635,20,RL,0.0,11875.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,Gable,CompShg,NaN,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1344.0,1344.0,GasA,Ex,Y,SBrkr,1344.0,0.0,0.0,1344.0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,686.0,TA,TA,Y,328.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,49,51.0
326,11.332601910838946,160,RM,0.0,1974.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,TwnhsE,2Story,4,5,Gable,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,No,BLQ,334.0,Unf,0.0,212.0,546.0,GasA,TA,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,TA,6,Typ,0,NoFirePlace,Attchd,RFn,1,286.0,TA,TA,Y,120.0,96.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23.0
327,11.691071650353702,120,RM,31.0,2394.0,Pave,NoAccess,Reg,Low,AllPub,Inside,Mod,MeadowV,Twnhs,1Story,5,6,Gable,CompShg,NaN,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,915.0,Unf,0.0,30.0,945.0,GasA,Ex,Y,SBrkr,945.0,0.0,0.0,945.0,1,1,1,0,2,1,TA,5,Typ,1,Po,Attchd,RFn,1,253.0,TA,TA,Y,174.0,0.0,56.0,0.0,108.0,0.0,NoPool,NoFence,NaN,0.0,5,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23.0
328,11.350406535472453,160,RM,36.0,2592.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,TwnhsE,2Story,5,3,Gable,CompShg,NaN,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129.0,BLQ,232.0,175.0,536.0,GasA,TA,Y,SBrkr,536.0,576.0,0.0,1112.0,0,0,1,1,3,1,TA,4,Typ,0,NoFirePlace,Attchd,Unf,1,336.0,TA,TA,Y,182.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,4,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26.0
332,11.356271654924852,160,RM,21.0,1890.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,TwnhsE,2Story,4,6,Gable,CompShg,NaN,0.0,TA,TA,CBlock,TA,TA,No,Rec,294.0,Unf,0.0,252.0,546.0,GasA,TA,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,TA,5,Typ,0,NoFirePlace,Attchd,Unf,1,286.0,TA,TA,Y,0.0,0.0,64.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,WD ,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22.0
333,11.77528972943772,20,RL,50.0,6953.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,7,Gable,CompShg,NaN,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,469.0,Unf,0.0,395.0,864.0,GasA,Ex,Y,SBrkr,874.0,0.0,0.0,874.0,0,0,1,0,3,1,TA,5,Typ,0,NoFirePlace,Detchd,Unf,1,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,NaN,0.0,6,ConLD,Normal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,54,21.0
